id,vadt,AADT,FacilityType
10312-23491,10678.35735,7300,Arterial/Collector
10313-10063,4200.199045,1850,Arterial/Collector
10313-10331,5393.262467,1950,Arterial/Collector
10313-10332,5752.023212,1950,Arterial/Collector
10314-10293,20694.43594,12200,Arterial/Collector
10314-21148,10538.1158,12200,Arterial/Collector
10315-10359,70008.44084,54300,Interstate
10316-10329,21663.37065,12950,Arterial/Collector
10316-23493,20733.11667,14750,Arterial/Collector
10317-10307,13157.55956,12650,Arterial/Collector
10317-10318,15003.61277,12650,Arterial/Collector
10318-10317,13507.50477,12650,Arterial/Collector
10318-10319,14368.34191,12650,Arterial/Collector
10319-10318,14382.9915,12650,Arterial/Collector
10319-10360,14849.45316,12250,Arterial/Collector
10320-10310,14873.049,6900,Arterial/Collector
10320-10311,14153.53722,3550,Arterial/Collector
10322-10333,15680.21962,10950,Arterial/Collector
10322-10334,19197.60195,10950,Arterial/Collector
10323-10335,10620.41389,7450,Arterial/Collector
10323-10392,15996.40978,7100,Arterial/Collector
10325-10124,15432.46093,9700,Arterial/Collector
10325-10384,16901.06617,12300,Arterial/Collector
10326-10343,24818.91082,10250,Arterial/Collector
10326-10355,30028.49569,14000,Arterial/Collector
10328-10226,8537.762567,6750,Arterial/Collector
10328-10329,21270.48017,9550,Arterial/Collector
10328-10343,21214.60148,10250,Arterial/Collector
10328-10368,5346.010067,5050,Arterial/Collector
10329-10316,22093.40058,12950,Arterial/Collector
10329-10328,20299.437,9550,Arterial/Collector
10330-10069,4317.518166,1650,Arterial/Collector
10330-10331,9332.328809,3050,Arterial/Collector
10330-10345,8676.0658,3050,Arterial/Collector
10330-10651,1553.812719,900,Arterial/Collector
10331-10255,8744.152719,9850,Arterial/Collector
10331-10313,6209.160583,1950,Arterial/Collector
10331-10330,6375.799362,3050,Arterial/Collector
10331-10648,6240.97434,7950,Arterial/Collector
10332-10313,4965.765221,1950,Arterial/Collector
10332-10433,258.1583201,1950,Arterial/Collector
10333-10322,14001.79823,10950,Arterial/Collector
10333-10351,17576.04285,10000,Arterial/Collector
10334-10322,20150.01008,10950,Arterial/Collector
10334-21154,11337.34561,10950,Arterial/Collector
10335-10323,10299.28364,7450,Arterial/Collector
10335-10336,13407.84749,7450,Arterial/Collector
10336-10335,13171.11415,7450,Arterial/Collector
10336-10337,9928.119704,7450,Arterial/Collector
10337-10144,14926.2829,10800,Arterial/Collector
10337-10336,11174.85266,7450,Arterial/Collector
10337-10443,9500.904061,7200,Arterial/Collector
10340-10366,10968.32325,7300,Interstate
10340-20069,65720.51613,44500,Interstate
10343-10326,24019.23684,10250,Arterial/Collector
10343-10328,23990.09747,10250,Arterial/Collector
10344-10308,15190.27699,10250,Arterial/Collector
10344-10385,13903.15636,10250,Arterial/Collector
10345-10071,2861.449671,3200,Arterial/Collector
10345-10330,10241.65106,3050,Arterial/Collector
10345-10350,5972.129144,3050,Arterial/Collector
10345-10653,3314.820061,2800,Arterial/Collector
10346-10300,1896.327383,2650,Arterial/Collector
10346-21969,3368.079428,2650,Arterial/Collector
10349-10079,1659.741437,400,Arterial/Collector
10349-10350,11618.177,3050,Arterial/Collector
10349-10371,9454.437255,3050,Arterial/Collector
10350-10074,1525.773473,1350,Arterial/Collector
10350-10345,7351.259301,3050,Arterial/Collector
10350-10349,9844.708256,3050,Arterial/Collector
10350-10655,6383.997459,1350,Arterial/Collector
10351-10162,1355.351173,2850,Arterial/Collector
10351-10333,16843.3613,10000,Arterial/Collector
10351-10362,18477.77005,10000,Arterial/Collector
10352-10271,13937.63806,6400,Arterial/Collector
10352-10375,13527.63184,6400,Arterial/Collector
10353-20082,15722.62757,11100,Interstate
10353-20084,70926.73508,51000,Interstate
10355-10326,31261.84811,14000,Arterial/Collector
10355-10373,33521.18398,14000,Arterial/Collector
10357-10198,3826.361177,4250,Arterial/Collector
10357-10372,8703.354697,6700,Arterial/Collector
10358-10066,23112.79193,12700,Arterial/Collector
10359-20073,68096.40305,52900,Interstate
10359-20075,1912.037684,1400,Interstate
10360-10319,13753.95122,12250,Arterial/Collector
10360-10385,16325.26532,12250,Arterial/Collector
10362-10351,18198.71184,10000,Arterial/Collector
10364-10416,29085.57324,10400,Arterial/Collector
10365-10370,7886.203867,6700,Arterial/Collector
10366-10290,30402.32107,13450,Arterial/Collector
10366-10436,27338.35288,13450,Arterial/Collector
10367-10321,5512.807167,1400,Interstate
10367-10448,36147.29391,14000,Arterial/Collector
10367-20066,34438.93567,14000,Arterial/Collector
10368-10328,5612.507958,5050,Arterial/Collector
10368-10431,3905.308751,5050,Arterial/Collector
10370-10365,7875.059424,6700,Arterial/Collector
10370-22374,7190.513933,6700,Arterial/Collector
10371-10082,7765.500451,4100,Arterial/Collector
10371-10349,11491.20841,3050,Arterial/Collector
10371-10381,8210.458932,4750,Arterial/Collector
10371-10573,4821.024665,5150,Arterial/Collector
10372-10357,8579.396994,6700,Arterial/Collector
10372-22374,4956.601357,6700,Arterial/Collector
10373-10355,34128.80978,14000,Arterial/Collector
10373-24027,31821.77672,14000,Arterial/Collector
10375-10352,15303.1335,6400,Arterial/Collector
10375-10479,13559.48683,6400,Arterial/Collector
10376-10377,4340.913335,4450,Arterial/Collector
10376-10485,7396.906024,7400,Arterial/Collector
10377-10376,4522.729512,4450,Arterial/Collector
10377-10466,12431.2449,13800,Arterial/Collector
10378-10379,1984.633644,1750,Arterial/Collector
10379-10234,10452.28023,9150,Arterial/Collector
10379-10378,1703.461467,1750,Arterial/Collector
10379-10418,10456.61397,9150,Arterial/Collector
10380-10340,76688.83821,51800,Interstate
10381-10371,10197.52422,4750,Arterial/Collector
10381-10387,11986.58706,4900,Arterial/Collector
10381-10578,1953.624041,1750,Arterial/Collector
10382-10279,1196.484487,1400,Arterial/Collector
10382-10423,1672.541417,1400,Arterial/Collector
10383-10471,833.5788053,500,Arterial/Collector
10383-21973,13021.26321,3650,Arterial/Collector
10384-10325,15578.42512,12300,Arterial/Collector
10384-10451,10840.94886,5500,Arterial/Collector
10384-10454,7356.692918,8900,Arterial/Collector
10385-10344,14861.32377,10250,Arterial/Collector
10385-10360,16060.9304,12250,Arterial/Collector
10387-10381,12636.75588,4900,Arterial/Collector
10387-10388,12428.17603,5300,Arterial/Collector
10387-10527,11456.09332,8950,Arterial/Collector
10387-23669,8214.369435,5150,Arterial/Collector
10388-10097,3765.298059,2050,Arterial/Collector
10388-10387,12056.58911,5300,Arterial/Collector
10388-10397,10056.70741,4100,Arterial/Collector
10388-10682,3921.229331,3150,Arterial/Collector
10389-10467,22987.68341,14900,Arterial/Collector
10390-10131,18323.45658,15250,Arterial/Collector
10390-10467,19448.12186,13900,Arterial/Collector
10391-10392,6814.330741,7100,Arterial/Collector
10392-10323,14208.79907,7100,Arterial/Collector
10392-10391,8419.574005,7100,Arterial/Collector
10396-22680,1648.535691,1350,Arterial/Collector
10396-22704,628.3266884,300,Arterial/Collector
10396-22831,1055.525637,1100,Arterial/Collector
10396-9712,1305.732824,450,Arterial/Collector
10397-10388,10146.62316,4100,Arterial/Collector
10397-10401,7960.289228,5050,Arterial/Collector
10398-10305,19866.32922,16150,Arterial/Collector
10398-10458,18826.0327,16150,Arterial/Collector
10401-10116,7514.578905,4500,Arterial/Collector
10401-10397,6800.416772,5050,Arterial/Collector
10401-10588,8504.657251,4500,Arterial/Collector
10402-10426,3956.464222,7150,Arterial/Collector
10402-19882,6206.482282,5500,Arterial/Collector
10405-10415,9666.540917,5100,Arterial/Collector
10406-10278,18588.1248,13550,Arterial/Collector
10406-10417,1370.519528,1150,Arterial/Collector
10406-10422,19475.25574,13550,Arterial/Collector
10407-10298,8151.559997,13200,Arterial/Collector
10407-10493,8710.926058,13200,Arterial/Collector
10408-10123,1067.259184,450,Arterial/Collector
10408-10197,3979.82598,4500,Arterial/Collector
10408-10410,7504.113306,4500,Arterial/Collector
10408-10610,3448.831458,450,Arterial/Collector
10409-10134,3632.169253,1650,Arterial/Collector
10409-10482,2516.001709,1650,Arterial/Collector
10410-10408,6355.385267,4500,Arterial/Collector
10410-10482,7049.056042,3550,Arterial/Collector
10412-22828,2001.896754,800,Arterial/Collector
10412-22831,3716.875342,2500,Arterial/Collector
10412-22849,1534.862367,2600,Arterial/Collector
10414-10454,28609.55932,12750,Arterial/Collector
10414-24027,31592.54347,12750,Arterial/Collector
10415-10405,9533.216527,5100,Arterial/Collector
10415-10426,9361.904718,1300,Arterial/Collector
10416-10364,27393.63123,10400,Arterial/Collector
10416-10427,1953.222024,1150,Arterial/Collector
10416-10497,28371.33748,10400,Arterial/Collector
10417-10406,1339.898998,1150,Arterial/Collector
10417-10427,793.5923944,1150,Arterial/Collector
10418-10379,10094.94489,9150,Arterial/Collector
10418-10419,6852.091254,6150,Arterial/Collector
10418-10519,14947.88164,9150,Arterial/Collector
10419-10418,7015.96511,6150,Arterial/Collector
10420-10232,6235.601172,1150,Arterial/Collector
10420-10528,2777.83322,1150,Arterial/Collector
10422-10406,19476.85565,13550,Arterial/Collector
10422-10423,777.3580466,400,Arterial/Collector
10422-10483,19775.50079,13550,Arterial/Collector
10423-10382,1349.677355,1400,Arterial/Collector
10423-10422,1023.703532,400,Arterial/Collector
10423-10478,1214.529903,1400,Arterial/Collector
10426-10402,4978.074611,7150,Arterial/Collector
10426-10415,8657.138405,1300,Arterial/Collector
10426-10435,7882.977824,4100,Arterial/Collector
10426-10545,4073.623727,7150,Arterial/Collector
10427-10294,2555.528943,1150,Arterial/Collector
10427-10416,1155.243526,1150,Arterial/Collector
10427-10417,1131.628155,1150,Arterial/Collector
10427-10490,1830.999764,1150,Arterial/Collector
10428-10309,18994.97603,9450,Arterial/Collector
10428-10544,28278.59361,9450,Arterial/Collector
10429-22828,1272.806399,350,Arterial/Collector
10429-9177,1705.584012,850,Arterial/Collector
10431-10368,4450.610465,5050,Arterial/Collector
10431-10494,4175.468416,5050,Arterial/Collector
10433-10332,771.0543939,1950,Arterial/Collector
10433-10434,1985.394353,2300,Arterial/Collector
10434-10433,3045.908856,2300,Arterial/Collector
10434-10435,5906.7719,4100,Arterial/Collector
10434-10637,3889.001694,7900,Arterial/Collector
10435-10426,8185.305379,4100,Arterial/Collector
10435-10434,7009.100013,4100,Arterial/Collector
10436-10366,23038.64782,13450,Arterial/Collector
10436-10446,25284.02605,13450,Arterial/Collector
10443-10337,9279.337095,7200,Arterial/Collector
10443-10492,11973.30331,7200,Arterial/Collector
10446-10436,22211.65259,13450,Arterial/Collector
10446-10597,24408.71369,13450,Arterial/Collector
10448-10367,34148.6619,14000,Arterial/Collector
10448-10553,35886.51766,14000,Arterial/Collector
10450-10451,22874.74643,15700,Arterial/Collector
10450-10489,25782.46595,15400,Arterial/Collector
10451-10384,10763.23643,5500,Arterial/Collector
10451-10450,20193.5775,15700,Arterial/Collector
10451-10454,25558.43262,13550,Arterial/Collector
10451-10603,14303.31217,6450,Arterial/Collector
10452-10312,13000.30881,7300,Arterial/Collector
10452-10569,20419.8958,7300,Arterial/Collector
10454-10384,6111.765163,8900,Arterial/Collector
10454-10414,31644.90534,12750,Arterial/Collector
10454-10451,23470.11693,13550,Arterial/Collector
10454-10629,22232.98743,15000,Arterial/Collector
10457-10458,12683.88084,6750,Arterial/Collector
10457-10473,11913.29617,6750,Arterial/Collector
10458-10398,18198.73073,16150,Arterial/Collector
10458-10457,12541.03574,6750,Arterial/Collector
10458-10459,15317.68689,6900,Arterial/Collector
10458-10524,17845.24029,16150,Arterial/Collector
10459-10458,14852.22075,6900,Arterial/Collector
10459-10515,4246.475828,1150,Arterial/Collector
10459-10516,14188.52578,6900,Arterial/Collector
10462-10122,10065.8704,7500,Arterial/Collector
10462-10665,11315.86611,7500,Arterial/Collector
10466-10377,14568.06282,13800,Arterial/Collector
10466-10485,7389.968863,7400,Arterial/Collector
10466-10536,20988.37749,13800,Arterial/Collector
10467-10389,21689.63207,14900,Arterial/Collector
10467-10390,18464.71591,13900,Arterial/Collector
10467-10579,19751.18371,15250,Arterial/Collector
10467-10586,22686.00514,14400,Arterial/Collector
10469-10006,4544.150623,3000,Arterial/Collector
10470-10196,1952.821476,2000,Arterial/Collector
10470-10667,1621.600356,2000,Arterial/Collector
10471-10383,1135.27672,500,Arterial/Collector
10471-10472,11735.5761,6250,Arterial/Collector
10471-10479,11320.37176,6250,Arterial/Collector
10472-10471,11288.64232,6250,Arterial/Collector
10472-10473,10250.01709,6250,Arterial/Collector
10473-10457,13160.68372,6750,Arterial/Collector
10473-10472,10616.3759,6250,Arterial/Collector
10473-10531,11405.64613,3650,Arterial/Collector
10473-21973,12579.79583,3650,Arterial/Collector
10478-10423,1138.011241,1400,Arterial/Collector
10478-10479,8158.468853,6250,Arterial/Collector
10478-10483,5129.132553,6250,Arterial/Collector
10478-10574,787.3976796,1400,Arterial/Collector
10479-10375,14962.17959,6400,Arterial/Collector
10479-10471,12069.00309,6250,Arterial/Collector
10479-10478,6061.344171,6250,Arterial/Collector
10479-10678,17000.72984,6400,Arterial/Collector
10482-10409,2805.739057,1650,Arterial/Collector
10482-10410,6361.597569,3550,Arterial/Collector
10482-10566,5056.721373,1800,Arterial/Collector
10483-10422,19530.75468,13550,Arterial/Collector
10483-10478,7150.84055,6250,Arterial/Collector
10483-10487,3867.188426,5800,Arterial/Collector
10483-10576,18541.70825,13550,Arterial/Collector
10484-10280,18059.47188,6200,Arterial/Collector
10484-10486,12105.8155,6100,Arterial/Collector
10484-10532,25193.19314,6200,Arterial/Collector
10485-10376,7389.968863,7400,Arterial/Collector
10485-10466,7396.906024,7400,Arterial/Collector
10486-10284,2480.970907,2550,Arterial/Collector
10486-10484,12618.8163,6100,Arterial/Collector
10486-10488,13148.81898,6100,Arterial/Collector
10487-10483,3959.092647,5800,Arterial/Collector
10487-10490,3867.188426,5800,Arterial/Collector
10488-10289,5117.643744,2300,Arterial/Collector
10488-10486,13608.63862,6100,Arterial/Collector
10488-10631,6980.388291,1450,Arterial/Collector
10488-23940,13844.23931,6100,Arterial/Collector
10489-10450,29369.15269,15400,Arterial/Collector
10489-10509,36843.5838,22500,Arterial/Collector
10490-10427,1759.01559,1150,Arterial/Collector
10490-10487,3959.092647,5800,Arterial/Collector
10490-10497,3956.233301,5800,Arterial/Collector
10491-10498,14987.7604,6100,Arterial/Collector
10491-23940,14485.47899,6100,Arterial/Collector
10492-10443,10313.62681,7200,Arterial/Collector
10492-10540,21759.81825,7200,Arterial/Collector
10493-10407,7487.241718,13200,Arterial/Collector
10493-10506,19203.26059,13200,Arterial/Collector
10494-10431,4948.242256,5050,Arterial/Collector
10494-10512,5382.337429,5050,Arterial/Collector
10496-10497,258.3149379,5800,Arterial/Collector
10497-10416,27477.37358,10400,Arterial/Collector
10497-10490,4321.964123,5800,Arterial/Collector
10497-10496,595.8268412,5800,Arterial/Collector
10497-10583,26251.84754,11350,Arterial/Collector
10498-10266,21061.4359,20800,Arterial/Collector
10498-10491,13284.2481,6100,Arterial/Collector
10498-10503,16655.7048,9400,Arterial/Collector
10498-10640,27510.74054,20850,Arterial/Collector
10503-10498,17773.85757,9400,Arterial/Collector
10503-10504,15824.96106,9400,Arterial/Collector
10504-10503,16932.89401,9400,Arterial/Collector
10504-10518,21660.36184,9400,Arterial/Collector
10506-10493,17058.07113,13200,Arterial/Collector
10506-10507,27965.00879,24650,Arterial/Collector
10506-10556,38321.91686,18150,Arterial/Collector
10507-10506,26737.6921,24650,Arterial/Collector
10507-10508,33064.59684,24650,Arterial/Collector
10508-10507,31778.37415,24650,Arterial/Collector
10508-10511,32274.3111,23050,Arterial/Collector
10509-10489,40551.7752,22500,Arterial/Collector
10509-10511,39827.14508,22500,Arterial/Collector
10511-10251,17053.85032,10700,Arterial/Collector
10511-10508,31155.5345,23050,Arterial/Collector
10511-10509,43598.55665,22500,Arterial/Collector
10512-10494,5243.697584,5050,Arterial/Collector
10512-10607,10721.70854,8750,Arterial/Collector
10515-10459,3859.992985,1150,Arterial/Collector
10515-10524,1960.430869,700,Arterial/Collector
10515-10661,6219.199067,1150,Arterial/Collector
10516-10459,13958.07489,6900,Arterial/Collector
10516-10517,16880.68565,6600,Arterial/Collector
10516-10702,2828.828384,850,Arterial/Collector
10517-10516,16879.68443,6600,Arterial/Collector
10517-10518,20614.36351,7950,Arterial/Collector
10518-10504,21954.88198,9400,Arterial/Collector
10518-10517,17201.52869,7950,Arterial/Collector
10518-10567,45147.18487,23400,Arterial/Collector
10518-23945,58329.64398,23400,Interstate
10519-10418,14422.33893,9150,Arterial/Collector
10519-10530,12806.26327,5950,Arterial/Collector
10519-10624,13846.82757,13100,Arterial/Collector
10522-10523,1835.432375,500,Arterial/Collector
10522-10531,1937.461693,500,Arterial/Collector
10523-10522,1704.818679,500,Arterial/Collector
10523-10524,1871.296316,500,Arterial/Collector
10524-10458,17555.28085,16150,Arterial/Collector
10524-10515,2037.427695,700,Arterial/Collector
10524-10523,1648.001463,500,Arterial/Collector
10524-10559,17170.89897,16150,Arterial/Collector
10527-10387,13837.43643,8950,Arterial/Collector
10527-10551,17236.63784,12450,Arterial/Collector
10528-10293,3208.664098,800,Arterial/Collector
10528-10420,3838.743876,1150,Arterial/Collector
