id,vadt,AADT,FacilityType
15406-20804,91632.90748977661,109545,Interstate
15415-15615,37179.16820573186,31000,Interstate
15415-20805,13201.29940366745,19698,Interstate
15419-19903,24048.123549461365,59739,Interstate
15439-15303,6359.205785419791,4554,Interstate
15444-15379,10442.003651623305,19100,Interstate
15444-20838,49791.2665609916,60400,Interstate
15460-15863,66651.14774274826,81800,Interstate
15467-15487,9920.711624585732,5628,Interstate
15473-15487,850.2896007973856,7638,Interstate
15485-19901,5477.853413532178,13566,Interstate
15485-19902,25050.409145474434,59738,Interstate
15487-15519,10771.001007460698,7638,Interstate
15488-15733,51497.04150835673,83811,Interstate
15488-20434,4249.366659641266,7782,Interstate
15489-14991,56108.604064941406,81623,Interstate
15504-21896,29519.493107428156,5628,Interstate
15506-15493,658.95053449181,7688,Interstate
15506-15504,20510.466049889725,5628,Interstate
15521-15546,2622.053334524234,9200,Interstate
15545-15520,5269.18835993472,5384,Interstate
15545-15567,27736.9644056658,39597,Interstate
15546-15303,59295.19998361667,48541,Interstate
15578-20422,1825.2749075094857,3250,Interstate
15603-15641,8265.452851989618,11000,Interstate
15614-15623,1502.9049426629208,7700,Interstate
15615-15677,10504.484431691253,5929,Interstate
15615-20801,26674.684510032956,30999,Interstate
15623-15633,43098.75759697954,72000,Interstate
15632-15662,43776.96741465728,78100,Interstate
15633-15609,7519.050839334726,6100,Interstate
15633-15632,35579.70719822931,65900,Interstate
15636-15656,8840.587016306818,12599,Interstate
15637-15675,53488.70142328739,76000,Interstate
15638-15637,50471.849567373596,70100,Interstate
15639-15638,45187.804523785904,63300,Interstate
15639-20813,3193.7458461584138,4200,Interstate
15640-15602,7105.877207345213,7500,Interstate
15640-15639,48381.55034307639,58792,Interstate
15642-15641,47221.974840044975,63999,Interstate
15644-15712,7620.12979117063,3600,Interstate
15655-15623,41595.85228634874,64300,Interstate
15655-15663,15954.81741797924,14673,Interstate
15656-15661,77282.6464392344,90700,Interstate
15661-15660,8185.278852283955,8300,Interstate
15661-15759,69097.36702768008,88600,Interstate
15662-15656,68442.05858627954,78100,Interstate
15663-15674,96160.32220458984,91000,Interstate
15664-15706,89892.82616043091,85900,Interstate
15669-15671,3164.7499270767053,6700,Interstate
15671-15672,51554.617831150696,73324,Interstate
15672-15614,3691.269686169694,7800,Interstate
15674-15662,24665.09116959572,14271,Interstate
15674-15819,71495.23074257374,78400,Interstate
15675-15669,5098.833118154851,5500,Interstate
15675-15671,48389.86850782236,70500,Interstate
15676-20802,19158.336265102003,22009,Interstate
15685-15655,57550.668433348335,64300,Interstate
