OBJECTID,subzone09,AREANAME,Shape_Length,Shape_Area
14607,11701.000000000000000,DuPage,0.034020454274091,0.000070887530904
14608,11700.000000000000000,DuPage,0.034026959455596,0.000070921347940
14609,2951.000000000000000,South Cook,0.033975748704253,0.000070428058541
14610,2948.000000000000000,South Cook,0.033925514246598,0.000070095571782
14611,2947.000000000000000,South Cook,0.033749592865539,0.000069131552891
14612,2944.000000000000000,South Cook,0.033390615256491,0.000067932958325
14613,2943.000000000000000,South Cook,0.032055236689616,0.000063324344688
14614,2836.000000000000000,South Cook,0.033669451976929,0.000069257097296
14615,2800.000000000000000,West Cook,0.034203092354795,0.000071863525942
14616,2799.000000000000000,West Cook,0.033896399924021,0.000070446687569
14617,11737.000000000000000,DuPage,0.034041111647661,0.000070906688162
14618,11736.000000000000000,DuPage,0.034154195987228,0.000071463462026
14619,2953.000000000000000,South Cook,0.033996069338419,0.000070651864236
14620,2950.000000000000000,South Cook,0.034160234056131,0.000071234253609
14621,2949.000000000000000,South Cook,0.034157770744579,0.000071223661242
14622,2946.000000000000000,South Cook,0.033823125731950,0.000070028812498
14623,2945.000000000000000,South Cook,0.032378290100688,0.000064795217420
14624,2838.000000000000000,South Cook,0.033794932778288,0.000069933647918
14625,2837.000000000000000,South Cook,0.033794861004905,0.000069933766856
14626,2834.000000000000000,South Cook,0.033906935814673,0.000070319895377
14627,2833.000000000000000,West Cook,0.033906839922746,0.000070320401694
14628,2822.000000000000000,West Cook,0.033729894803038,0.000069684730964
14629,2821.000000000000000,West Cook,0.033729054826032,0.000069686082175
14630,2820.000000000000000,West Cook,0.033902944480942,0.000070318518795
14631,2819.000000000000000,West Cook,0.033903947587835,0.000070318783305
14632,2806.000000000000000,West Cook,0.033722013476518,0.000069663520179
14633,2805.000000000000000,West Cook,0.033719014646125,0.000069655656929
14634,2804.000000000000000,West Cook,0.033824771319440,0.000070031690361
14635,2803.000000000000000,West Cook,0.033412225924618,0.000068519242674
14636,11741.000000000000000,DuPage,0.034051858909290,0.000070857024085
14637,11740.000000000000000,DuPage,0.034051095731090,0.000070857837168
14638,2975.000000000000000,South Cook,0.034038639691296,0.000070901934560
14639,2972.000000000000000,South Cook,0.034254594170322,0.000071707952125
14640,2971.000000000000000,South Cook,0.034285389625762,0.000071859127240
14641,2968.000000000000000,South Cook,0.034012689376839,0.000070944132439
14642,2967.000000000000000,South Cook,0.032662864818921,0.000066051032713
14643,2844.000000000000000,South Cook,0.033997280316177,0.000070948831560
14644,2843.000000000000000,South Cook,0.033875717297385,0.000070364260137
14645,2840.000000000000000,South Cook,0.033962472583510,0.000070607859092
14646,2839.000000000000000,South Cook,0.033975776235701,0.000070672097562
14647,2826.000000000000000,West Cook,0.033822377426224,0.000070095414712
14648,2825.000000000000000,West Cook,0.033774562062219,0.000069866078119
14649,2824.000000000000000,West Cook,0.033902796964621,0.000070341185274
